industry_code,industry_name,sa2_code,sa2_name,non_employing,1_to_4_employees,5_to_19_employees,20_to_199_employees,200_to_more_employees,total
O,Public Administration and Safety,318021474,Douglas,0,0,0,0,0,0
O,Public Administration and Safety,318021475,Garbutt - West End,0,0,0,0,0,0
O,Public Administration and Safety,318021476,Gulliver - Currajong - Vincent,0,0,0,0,0,3
O,Public Administration and Safety,318021477,Heatley,0,0,0,0,0,0
O,Public Administration and Safety,318021478,Hermit Park - Rosslea,3,0,0,3,0,3
O,Public Administration and Safety,318021479,Hyde Park - Pimlico,3,0,3,0,0,3
O,Public Administration and Safety,318021480,Kelso,0,0,0,0,0,0
O,Public Administration and Safety,318021481,Kirwan - East,0,0,0,0,0,0
O,Public Administration and Safety,318021482,Kirwan - West,3,3,0,3,0,6
O,Public Administration and Safety,318021483,Magnetic Island,0,0,0,0,0,0
O,Public Administration and Safety,318021484,Mount Louisa,3,0,0,0,0,3
O,Public Administration and Safety,318021485,Mundingburra,0,0,0,0,0,0
O,Public Administration and Safety,318021486,Northern Beaches,0,0,0,0,0,0
O,Public Administration and Safety,318021487,Oonoonba,3,0,0,0,0,3
O,Public Administration and Safety,318021488,South Townsville - Railway Estate,0,0,0,0,0,0
O,Public Administration and Safety,318021489,Townsville - South,0,0,0,0,0,0
O,Public Administration and Safety,318021490,Townsville City - North Ward,0,0,3,0,0,3
O,Public Administration and Safety,318021491,Wulguru - Roseneath,0,0,0,0,0,0
O,Public Administration and Safety,318021582,Burdell - Mount Low,3,0,0,0,0,0
O,Public Administration and Safety,318021583,Deeragun - Jensen,0,0,0,0,0,0
O,Public Administration and Safety,319011492,Ashfield - Kepnock,0,0,0,0,0,0
O,Public Administration and Safety,319011493,Bargara - Burnett Heads,3,0,0,0,0,3
O,Public Administration and Safety,319011494,Branyan - Kensington,0,0,3,0,0,0
O,Public Administration and Safety,319011495,Bundaberg,3,0,3,3,0,3
O,Public Administration and Safety,319011496,Bundaberg East - Kalkie,3,0,3,0,0,3
O,Public Administration and Safety,319011497,Bundaberg North - Gooburrum,0,0,0,0,0,0
O,Public Administration and Safety,319011498,Bundaberg Surrounds - North,0,3,0,0,0,3
O,Public Administration and Safety,319011499,Bundaberg Surrounds - South,0,0,0,0,0,3
O,Public Administration and Safety,319011500,Millbank - Avoca,0,3,0,0,0,0
O,Public Administration and Safety,319011501,Svensson Heights - Norville,3,0,3,0,0,3
O,Public Administration and Safety,319011502,Walkervale - Avenell Heights,0,0,0,0,0,0
O,Public Administration and Safety,319021503,Gayndah - Mundubbera,0,0,0,0,0,0
O,Public Administration and Safety,319021504,Gin Gin,0,0,0,0,0,3
O,Public Administration and Safety,319021505,Kingaroy,0,0,0,0,0,0
O,Public Administration and Safety,319021506,Kingaroy Surrounds - North,3,0,0,0,0,3
O,Public Administration and Safety,319021507,Kingaroy Surrounds - South,0,0,0,0,0,0
O,Public Administration and Safety,319021508,Monto - Eidsvold,3,0,0,0,0,0
O,Public Administration and Safety,319021509,Nanango,0,0,0,0,0,3
O,Public Administration and Safety,319021510,North Burnett,0,0,0,0,0,0
O,Public Administration and Safety,319031511,Cooloola,0,0,0,0,0,0
O,Public Administration and Safety,319031512,Gympie - North,3,3,0,0,0,4
O,Public Administration and Safety,319031513,Gympie - South,0,0,0,0,0,3
O,Public Administration and Safety,319031514,Gympie Surrounds,0,0,0,0,0,3
O,Public Administration and Safety,319031515,Kilkivan,0,0,0,0,0,0
O,Public Administration and Safety,319041516,Booral - River Heads,3,0,0,0,0,3
O,Public Administration and Safety,319041517,Craignish - Dundowran Beach,0,0,0,0,0,0
O,Public Administration and Safety,319041518,Pialba - Eli Waters,4,0,0,0,0,7
O,Public Administration and Safety,319041519,Point Vernon,3,0,0,0,0,0
O,Public Administration and Safety,319041520,Torquay - Scarness - Kawungan,0,0,0,0,0,0
O,Public Administration and Safety,319041521,Urangan - Wondunna,0,0,3,0,0,4
O,Public Administration and Safety,319051522,Burrum - Fraser,3,0,0,0,0,0
O,Public Administration and Safety,319051523,Granville,0,0,0,0,0,0
O,Public Administration and Safety,319051524,Maryborough (Qld),0,0,0,0,0,3
O,Public Administration and Safety,319051525,Maryborough Surrounds - South,0,0,0,0,0,0
O,Public Administration and Safety,319051526,Tinana,0,0,3,0,0,0
O,Public Administration and Safety,399999499,Currently Unknown,3,0,3,0,3,9
O,Public Administration and Safety,401011001,Adelaide,11,9,0,0,0,21
O,Public Administration and Safety,401011002,North Adelaide,0,0,0,0,0,3
O,Public Administration and Safety,401021003,Adelaide Hills,0,3,0,0,0,5
O,Public Administration and Safety,401021004,Aldgate - Stirling,0,0,0,0,0,0
O,Public Administration and Safety,401021005,Hahndorf - Echunga,0,0,3,0,0,3
O,Public Administration and Safety,401021006,Lobethal - Woodside,0,0,0,0,0,3
O,Public Administration and Safety,401021007,Mount Barker,0,3,3,0,0,6
O,Public Administration and Safety,401021008,Mount Barker Surrounds,3,0,0,0,0,0
O,Public Administration and Safety,401021009,Nairne,0,0,0,0,0,3
O,Public Administration and Safety,401021010,Uraidla - Summertown,0,0,0,0,0,0
O,Public Administration and Safety,401031011,Burnside - Wattle Park,0,0,3,0,0,0
O,Public Administration and Safety,401031012,Beaumont - Glen Osmond,3,0,0,0,0,0
O,Public Administration and Safety,401031013,Toorak Gardens,4,0,0,0,0,4
O,Public Administration and Safety,401041014,Athelstone,3,0,3,0,0,5
O,Public Administration and Safety,401041015,Paradise - Newton,6,3,3,0,0,10
O,Public Administration and Safety,401041016,Rostrevor - Magill,3,0,0,0,0,0
O,Public Administration and Safety,401051017,Norwood (SA),0,3,0,0,0,3
O,Public Administration and Safety,401051018,Payneham - Felixstow,0,0,4,0,0,4
O,Public Administration and Safety,401051019,St Peters - Marden,3,0,0,0,0,6
O,Public Administration and Safety,401061020,Nailsworth - Broadview,3,0,0,0,0,3
O,Public Administration and Safety,401061021,Prospect,0,0,0,0,0,3
O,Public Administration and Safety,401061022,Walkerville,0,0,0,0,0,0
O,Public Administration and Safety,401071023,Goodwood - Millswood,0,0,0,0,0,0
O,Public Administration and Safety,401071024,Unley - Parkside,3,0,3,3,0,5
O,Public Administration and Safety,402011025,Gawler - North,0,0,0,0,0,0
O,Public Administration and Safety,402011026,Gawler - South,0,0,0,0,0,0
O,Public Administration and Safety,402011027,Lewiston - Two Wells,0,0,0,0,0,3
O,Public Administration and Safety,402021028,Craigmore - Blakeview,0,0,0,0,0,0
O,Public Administration and Safety,402021029,Davoren Park,0,0,0,0,0,3
O,Public Administration and Safety,402021030,Elizabeth,3,3,0,0,0,3
O,Public Administration and Safety,402021031,Elizabeth East,0,0,0,0,0,0
O,Public Administration and Safety,402021032,Munno Para West - Angle Vale,0,0,0,0,0,3
O,Public Administration and Safety,402021033,One Tree Hill,0,0,0,0,0,0
O,Public Administration and Safety,402021034,Smithfield - Elizabeth North,0,3,0,0,0,3
O,Public Administration and Safety,402021035,Virginia - Waterloo Corner,0,0,3,0,0,3
O,Public Administration and Safety,402031036,Enfield - Blair Athol,10,0,0,0,0,13
O,Public Administration and Safety,402031038,Windsor Gardens,5,0,0,0,0,7
O,Public Administration and Safety,402031175,Northgate - Northfield,0,0,0,0,0,0
O,Public Administration and Safety,402031176,Valley View - Gilles Plains,0,0,0,0,0,0
O,Public Administration and Safety,402041039,Dry Creek - North,0,0,0,0,0,0
O,Public Administration and Safety,402041040,Ingle Farm,0,0,0,0,0,0
O,Public Administration and Safety,402041041,Para Hills,0,0,0,3,0,0
O,Public Administration and Safety,402041042,Parafield,0,0,0,0,0,0
O,Public Administration and Safety,402041043,Parafield Gardens,0,3,0,0,0,3
O,Public Administration and Safety,402041044,Paralowie,3,0,0,0,0,0
O,Public Administration and Safety,402041046,Salisbury,0,0,0,0,0,0
O,Public Administration and Safety,402041047,Salisbury East,0,0,0,0,0,4
O,Public Administration and Safety,402041048,Salisbury North,5,3,0,0,0,6
O,Public Administration and Safety,402041171,Mawson Lakes - Globe Derby Park,0,0,0,3,0,4
O,Public Administration and Safety,402041172,Pooraka - Cavan,3,0,3,0,0,3
O,Public Administration and Safety,402051049,Golden Grove,3,0,0,0,0,5
O,Public Administration and Safety,402051050,Greenwith,0,0,0,0,0,0
O,Public Administration and Safety,402051051,Highbury - Dernancourt,3,3,0,0,0,4
O,Public Administration and Safety,402051052,Hope Valley - Modbury,3,0,0,0,0,5
O,Public Administration and Safety,402051053,Modbury Heights,0,0,0,0,0,3
O,Public Administration and Safety,402051054,Redwood Park,3,0,0,0,0,3
O,Public Administration and Safety,402051055,St Agnes - Ridgehaven,3,0,0,0,0,3
O,Public Administration and Safety,403011056,Brighton (SA),3,0,0,0,0,5
O,Public Administration and Safety,403011057,Glenelg (SA),3,0,0,0,0,3
O,Public Administration and Safety,403021058,Edwardstown,0,3,3,0,0,3
O,Public Administration and Safety,403021059,Hallett Cove,0,0,0,0,0,3
O,Public Administration and Safety,403021060,Marino - Seaview Downs,0,3,0,0,0,0
O,Public Administration and Safety,403021061,Mitchell Park,0,0,0,0,0,0
O,Public Administration and Safety,403021062,Morphettville,0,0,3,0,0,0
O,Public Administration and Safety,403021063,Sheidow Park - Trott Park,0,0,0,0,0,0
O,Public Administration and Safety,403021064,Warradale,4,0,0,0,0,5
O,Public Administration and Safety,403031065,Belair,0,0,0,0,0,0
O,Public Administration and Safety,403031066,Bellevue Heights,0,0,0,0,0,0
O,Public Administration and Safety,403031067,Blackwood,3,0,0,0,0,3
O,Public Administration and Safety,403031068,Colonel Light Gardens,3,0,0,0,0,3
O,Public Administration and Safety,403031069,Mitcham (SA),3,3,0,0,0,5
O,Public Administration and Safety,403031070,Panorama,0,0,0,0,0,3
O,Public Administration and Safety,403041071,Aberfoyle Park,0,0,0,0,0,0
O,Public Administration and Safety,403041072,Aldinga,3,3,0,0,0,5
O,Public Administration and Safety,403041073,Christie Downs,0,3,3,3,0,5
O,Public Administration and Safety,403041074,Christies Beach,3,3,0,0,0,4
O,Public Administration and Safety,403041075,Clarendon,0,0,0,0,0,0
O,Public Administration and Safety,403041076,Coromandel Valley,0,0,0,0,0,0
O,Public Administration and Safety,403041077,Flagstaff Hill,3,0,3,0,0,3
O,Public Administration and Safety,403041078,Hackham - Onkaparinga Hills,0,0,0,0,0,3
O,Public Administration and Safety,403041079,Hackham West - Huntfield Heights,4,0,0,0,0,5
O,Public Administration and Safety,403041080,Happy Valley,0,0,0,0,0,0
O,Public Administration and Safety,403041081,Happy Valley Reservoir,0,0,0,0,0,0
O,Public Administration and Safety,403041082,Lonsdale,0,0,0,3,0,3
O,Public Administration and Safety,403041083,McLaren Vale,0,0,0,0,0,3
O,Public Administration and Safety,403041084,Morphett Vale - East,0,0,0,0,0,0
O,Public Administration and Safety,403041085,Morphett Vale - West,3,3,0,0,0,3
O,Public Administration and Safety,403041086,Reynella,3,0,3,0,0,5
O,Public Administration and Safety,403041088,Willunga,0,0,0,0,0,0
O,Public Administration and Safety,403041089,Woodcroft,0,0,0,0,0,3
O,Public Administration and Safety,403041177,Seaford - Seaford Meadows,0,3,0,0,0,3
O,Public Administration and Safety,403041178,Seaford Rise - Moana,0,0,0,0,0,0
O,Public Administration and Safety,404011090,Beverley,0,0,0,0,0,0
O,Public Administration and Safety,404011091,Flinders Park,0,0,3,0,0,3
O,Public Administration and Safety,404011092,Henley Beach,0,0,0,0,0,0
O,Public Administration and Safety,404011093,Hindmarsh - Brompton,0,0,0,3,0,4
O,Public Administration and Safety,404011094,Royal Park - Hendon - Albert Park,0,0,0,3,0,3
O,Public Administration and Safety,404011095,Seaton - Grange,3,0,0,0,0,5
O,Public Administration and Safety,404011096,West Lakes,5,0,0,0,0,7
O,Public Administration and Safety,404011097,Woodville - Cheltenham,3,0,0,0,0,3
O,Public Administration and Safety,404021098,Dry Creek - South,0,0,0,0,0,0
O,Public Administration and Safety,404021099,Largs Bay - Semaphore,3,0,0,0,0,3
O,Public Administration and Safety,404021100,North Haven,0,0,0,0,0,0
O,Public Administration and Safety,404021101,Port Adelaide,0,0,0,0,0,3
O,Public Administration and Safety,404021102,The Parks,6,3,0,0,0,7
O,Public Administration and Safety,404021103,Torrens Island,0,0,0,0,0,0
O,Public Administration and Safety,404031104,Adelaide Airport,0,0,0,0,0,0
O,Public Administration and Safety,404031105,Fulham,3,0,0,0,0,0
O,Public Administration and Safety,404031106,Lockleys,4,3,0,0,0,7
O,Public Administration and Safety,404031107,Plympton,8,3,3,0,0,14
O,Public Administration and Safety,404031108,Richmond (SA),4,3,4,5,0,14
O,Public Administration and Safety,404031109,West Beach,0,0,0,0,0,0
O,Public Administration and Safety,405011110,Barossa - Angaston,3,0,0,0,0,3
O,Public Administration and Safety,405011111,Light,0,0,0,0,0,0
O,Public Administration and Safety,405011112,Lyndoch,0,0,0,0,0,0
O,Public Administration and Safety,405011113,Mallala,0,0,0,0,0,0
O,Public Administration and Safety,405011114,Nuriootpa,0,0,0,0,0,0
O,Public Administration and Safety,405011115,Tanunda,0,0,0,0,0,0
O,Public Administration and Safety,405021116,Clare,0,0,0,0,0,0
O,Public Administration and Safety,405021117,Gilbert Valley,3,3,0,0,0,3
O,Public Administration and Safety,405021118,Goyder,3,0,0,0,0,3
O,Public Administration and Safety,405021119,Wakefield - Barunga West,3,0,0,0,0,0
O,Public Administration and Safety,405031120,Jamestown,0,0,0,0,0,0
O,Public Administration and Safety,405031121,Peterborough - Mount Remarkable,0,0,0,0,0,0
O,Public Administration and Safety,405031122,Port Pirie,0,3,0,0,0,0
O,Public Administration and Safety,405031123,Port Pirie Surrounds,0,0,0,0,0,0
O,Public Administration and Safety,405041124,Kadina,0,0,0,0,0,0
O,Public Administration and Safety,405041125,Moonta,0,0,0,3,0,3
O,Public Administration and Safety,405041126,Wallaroo,0,0,0,0,0,3
O,Public Administration and Safety,405041127,Yorke Peninsula - North,0,0,0,0,0,0
O,Public Administration and Safety,405041128,Yorke Peninsula - South,0,0,0,0,0,0
O,Public Administration and Safety,406011129,Ceduna,0,0,0,0,0,0
O,Public Administration and Safety,406011130,Eyre Peninsula,0,0,0,0,0,0
O,Public Administration and Safety,406011131,Kimba - Cleve - Franklin Harbour,0,0,0,0,0,0
O,Public Administration and Safety,406011132,Le Hunte - Elliston,0,0,0,0,0,0
O,Public Administration and Safety,406011133,Port Lincoln,3,0,0,0,0,6
O,Public Administration and Safety,406011134,West Coast (SA),0,0,0,0,0,0
O,Public Administration and Safety,406011135,Western,0,0,0,0,0,0
O,Public Administration and Safety,406011136,Whyalla,0,0,3,0,0,4
O,Public Administration and Safety,406011137,Whyalla - North,0,0,0,0,0,0
O,Public Administration and Safety,406021138,APY Lands,0,0,0,0,0,0
O,Public Administration and Safety,406021139,Coober Pedy,0,0,0,0,0,0
O,Public Administration and Safety,406021140,Quorn - Lake Gilles,0,0,0,0,0,0
O,Public Administration and Safety,406021141,Outback,0,0,0,0,0,0
O,Public Administration and Safety,406021142,Port Augusta,4,0,0,0,0,6
O,Public Administration and Safety,406021143,Roxby Downs,3,0,0,0,0,0
O,Public Administration and Safety,407011144,Goolwa - Port Elliot,0,3,3,0,0,3
O,Public Administration and Safety,407011145,Kangaroo Island,0,0,0,0,0,0
O,Public Administration and Safety,407011146,Strathalbyn,0,0,0,0,0,0
O,Public Administration and Safety,407011147,Strathalbyn Surrounds,0,0,0,0,0,0
O,Public Administration and Safety,407011148,Victor Harbor,0,4,0,0,0,4
O,Public Administration and Safety,407011149,Yankalilla,0,0,0,0,0,0
O,Public Administration and Safety,407021150,Grant,0,0,0,0,0,0
O,Public Administration and Safety,407021151,Kingston - Robe,0,0,0,0,0,0
O,Public Administration and Safety,407021152,Millicent,0,0,0,0,0,0
O,Public Administration and Safety,407021154,Naracoorte,0,0,0,0,0,3
O,Public Administration and Safety,407021155,Naracoorte Surrounds,0,0,0,0,0,0
O,Public Administration and Safety,407021156,Penola,0,0,0,0,0,0
O,Public Administration and Safety,407021157,Tatiara,0,0,0,0,0,0
O,Public Administration and Safety,407021158,Wattle Range,0,0,0,0,0,3
O,Public Administration and Safety,407021173,Mount Gambier - East,0,0,0,3,0,0
O,Public Administration and Safety,407021174,Mount Gambier - West,0,3,3,0,0,7
O,Public Administration and Safety,407031159,Barmera,0,0,0,0,0,0
O,Public Administration and Safety,407031160,Berri,0,3,0,0,0,3
O,Public Administration and Safety,407031161,Karoonda - Lameroo,0,0,0,0,0,0
O,Public Administration and Safety,407031162,Loxton,0,0,0,0,0,0
O,Public Administration and Safety,407031163,Loxton Surrounds,0,0,0,0,0,0
O,Public Administration and Safety,407031164,Mannum,3,0,0,0,0,3
O,Public Administration and Safety,407031165,Murray Bridge,3,3,0,0,0,4
O,Public Administration and Safety,407031166,Murray Bridge Surrounds,0,0,0,0,0,0
O,Public Administration and Safety,407031167,Renmark,0,0,0,0,0,0
O,Public Administration and Safety,407031168,Renmark Surrounds,0,0,0,0,0,0
O,Public Administration and Safety,407031169,The Coorong,0,0,0,0,0,0
O,Public Administration and Safety,407031170,Waikerie,0,0,0,0,0,0
